Country,Company Name,Department,Cost Center
India,National Oil Well Maintenance Company India,TECHNICAL MANAGEMENT,C907700005
India,National Oil Well Maintenance Company India,LAB CTU & CMT       ,C907700006
India,National Oil Well Maintenance Company India,WAREHOUSE           ,C907700007
India,National Oil Well Maintenance Company India,LOGISTICS           ,C907700008
India,National Oil Well Maintenance Company India,SUPPLY CHAIN        ,C908800001
India,National Oil Well Maintenance Company India,FINANCE             ,C908800002
India,National Oil Well Maintenance Company India,OFFICE FACILITY     ,C908800003
India,National Oil Well Maintenance Company India,ADMIN GOVT & SECURIT,C908800004
India,National Oil Well Maintenance Company India,BUSINESS DEVELOPMENT,C908800005
India,National Oil Well Maintenance Company India,IT                  ,C908800006
India,National Oil Well Maintenance Company India,HUMAN RESOURCES     ,C908800007
India,National Oil Well Maintenance Company India,INTERNS             ,C908800008
India,National Oil Well Maintenance Company India,MANAGEMENT          ,C908800009
India,National Oil Well Maintenance Company India,LEGAL               ,C908800010
India,National Oil Well Maintenance Company India,HUB - SUPPLY CHAIN  ,C908890001
India,National Oil Well Maintenance Company India,INDIA HQ OVERHEAD   ,C909960001
India,National Oil Well Maintenance Company India,ELIMINATIONS        ,C909999999
India,NPS Energy India Private Limited,CEMENTING           ,C911100101
India,NPS Energy India Private Limited,COILED TUBING       ,C911110101
India,NPS Energy India Private Limited,NITROGEN            ,C911150101
India,NPS Energy India Private Limited,STIMULATION         ,C911170101
India,NPS Energy India Private Limited,SURFACE TESTING     ,C912300101
India,NPS Energy India Private Limited,SLICKLINE           ,C912320101
India,NPS Energy India Private Limited,MAINTENAN & WORKSHOP,C917700001
India,NPS Energy India Private Limited,QHSE                ,C917700002
India,NPS Energy India Private Limited,TRANSPORTATION      ,C917700003
India,NPS Energy India Private Limited,FACILITY            ,C917700004
India,NPS Energy India Private Limited,TECHNICAL MANAGEMENT,C917700005
India,NPS Energy India Private Limited,LAB CTU & CMT       ,C917700006
India,NPS Energy India Private Limited,WAREHOUSE           ,C917700007
India,NPS Energy India Private Limited,LOGISTICS           ,C917700008
India,NPS Energy India Private Limited,SUPPLY CHAIN        ,C918800001
India,NPS Energy India Private Limited,FINANCE             ,C918800002
India,NPS Energy India Private Limited,OFFICE FACILITY     ,C918800003
India,NPS Energy India Private Limited,ADMIN GOVT & SECURIT,C918800004
India,NPS Energy India Private Limited,BUSINESS DEVELOPMENT,C918800005
India,NPS Energy India Private Limited,IT                  ,C918800006
India,NPS Energy India Private Limited,HUMAN RESOURCES     ,C918800007
India,NPS Energy India Private Limited,INTERNS             ,C918800008
India,NPS Energy India Private Limited,MANAGEMENT          ,C918800009
India,NPS Energy India Private Limited,LEGAL               ,C918800010
India,NPS Energy India Private Limited,OVERHEAD IT         ,C918809906
India,NPS Energy India Private Limited,OVERHEAD HUMAN RESOU,C918809907
India,NPS Energy India Private Limited,INDIA HQ OVERHEAD   ,C919960001
India,NPS Energy India Private Limited,EGYPT HQ OVERHEAD   ,C919960002
India,NPS Energy India Private Limited,OMAN HQ OVERHEAD    ,C919960003
India,NPS Energy India Private Limited,ALGERIA HQ OVERHEAD ,C919960004
India,NPS Energy India Private Limited,UAE HQ OVERHEAD     ,C919960005
India,NPS Energy India Private Limited,QATAR HQ OVERHEAD   ,C919960006
India,NPS Energy India Private Limited,IRAQ HQ OVERHEAD    ,C919960007
India,NPS Energy India Private Limited,INDIA HQ OVERHEAD   ,C919960008
India,NPS Energy India Private Limited,LIBYA HQ OVERHEAD   ,C919960009
India,NPS Energy India Private Limited,INDONESIA HQ OVERH. ,C919960010
India,NPS Energy India Private Limited,KUWAIT HQ OVERHEAD  ,C919960011
India,NPS Energy India Private Limited,SSA HQ OVERHEAD     ,C919960012
India,NPS Energy India Private Limited,YEMEN HQ OVERHEAD   ,C919960013
India,NPS Energy India Private Limited,JORDAN HQ OVERHEAD  ,C919960014
India,NPS Energy India Private Limited,KSA HQ OVERHEAD     ,C919960015
India,NPS Energy India Private Limited,ELIMINATIONS        ,C919999999
India,NPS Bahrain for Oil and Gas Well Services WLL,COILED TUBING       ,C921110101
India,NPS Bahrain for Oil and Gas Well Services WLL,COILED TUBING DHT   ,C921110201
India,NPS Bahrain for Oil and Gas Well Services WLL,HYDRAULIC FRACTURING,C921130101
India,NPS Bahrain for Oil and Gas Well Services WLL,NITROGEN            ,C921150101
India,NPS Bahrain for Oil and Gas Well Services WLL,PROD & SPECIAL CHEM ,C921160101
India,NPS Bahrain for Oil and Gas Well Services WLL,STIMULATION         ,C921170101
India,NPS Bahrain for Oil and Gas Well Services WLL,COMPLETIONS         ,C921190101
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM - GENERAL       ,C921210101
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM - COILED TUBING ,C921210111
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM-HYDRAUL FRACTUR.,C921210113
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM-STIMULATION&PUMP,C921210117
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM - COMPLETIONS   ,C921210119
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM - WELL TESTING  ,C921210130
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM-WIRELINE LOGGING,C921210131
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM-SLICKLINE       ,C921210132
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM-DOWN HOLE TOOLS ,C921210143
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM-DRILLING FLUIDS ,C921210144
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM - FISHING       ,C921210145
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM - THROUGH TUBING,C921210150
India,NPS Bahrain for Oil and Gas Well Services WLL,IPM - WELL HEADS    ,C921210151
India,NPS Bahrain for Oil and Gas Well Services WLL,SURFACE TESTING     ,C922300101
India,NPS Bahrain for Oil and Gas Well Services WLL,WL LOG-CASED HOLE   ,C922310201
India,NPS Bahrain for Oil and Gas Well Services WLL,WL LOG - TCP        ,C922310401
India,NPS Bahrain for Oil and Gas Well Services WLL,SLICKLINE           ,C922320101
India,NPS Bahrain for Oil and Gas Well Services WLL,THROUGH TUBING      ,C923500101
India,NPS Bahrain for Oil and Gas Well Services WLL,OTHER WELL HEADS    ,C923510201
India,NPS Bahrain for Oil and Gas Well Services WLL,MAINTENAN & WORKSHOP,C927700001
India,NPS Bahrain for Oil and Gas Well Services WLL,QHSE                ,C927700002
India,NPS Bahrain for Oil and Gas Well Services WLL,TRANSPORTATION      ,C927700003
India,NPS Bahrain for Oil and Gas Well Services WLL,FACILITY            ,C927700004
India,NPS Bahrain for Oil and Gas Well Services WLL,TECHNICAL MANAGEMENT,C927700005
India,NPS Bahrain for Oil and Gas Well Services WLL,LAB CTU & CMT       ,C927700006
India,NPS Bahrain for Oil and Gas Well Services WLL,WAREHOUSE           ,C927700007
India,NPS Bahrain for Oil and Gas Well Services WLL,LOGISTICS           ,C927700008
India,NPS Bahrain for Oil and Gas Well Services WLL,SUPPLY CHAIN        ,C928800001
India,NPS Bahrain for Oil and Gas Well Services WLL,FINANCE             ,C928800002
India,NPS Bahrain for Oil and Gas Well Services WLL,OFFICE FACILITY     ,C928800003
India,NPS Bahrain for Oil and Gas Well Services WLL,ADMIN GOVT & SECURIT,C928800004
India,NPS Bahrain for Oil and Gas Well Services WLL,BUSINESS DEVELOPMENT,C928800005
India,NPS Bahrain for Oil and Gas Well Services WLL,IT                  ,C928800006
India,NPS Bahrain for Oil and Gas Well Services WLL,HUMAN RESOURCES     ,C928800007
India,NPS Bahrain for Oil and Gas Well Services WLL,MANAGEMENT          ,C928800009
India,NPS Bahrain for Oil and Gas Well Services WLL,LEGAL               ,C928800010
India,NPS Bahrain for Oil and Gas Well Services WLL,INDIA HQ OVERHEAD   ,C929960001
India,NPS Bahrain for Oil and Gas Well Services WLL,ELIMINATIONS        ,C929999999
Indonesia,PT DFI ASIA ENERGI,CEMENTING           ,C931100101
Indonesia,PT DFI ASIA ENERGI,CEMENT DHT          ,C931100201
Indonesia,PT DFI ASIA ENERGI,COILED TUBING       ,C931110101
Indonesia,PT DFI ASIA ENERGI,COILED TUBING DHT   ,C931110201
Indonesia,PT DFI ASIA ENERGI,COILED TUBING UNCONV,C931110301
Indonesia,PT DFI ASIA ENERGI,FILTRATION          ,C931120101
Indonesia,PT DFI ASIA ENERGI,FILTRATION UNCONV   ,C931120301
Indonesia,PT DFI ASIA ENERGI,HYDRAULIC FRACTURING,C931130101
Indonesia,PT DFI ASIA ENERGI,HYDRAULIC FRAC UNCON,C931130301
Indonesia,PT DFI ASIA ENERGI,STIMULATION         ,C931170101
Indonesia,PT DFI ASIA ENERGI,WL LOG - OPEN HOLE  ,C932310101
Indonesia,PT DFI ASIA ENERGI,WL LOG-CASED HOLE   ,C932310201
Indonesia,PT DFI ASIA ENERGI,WL LOG - TCP        ,C932310401
Indonesia,PT DFI ASIA ENERGI,WL LOG - RS         ,C932310501
Indonesia,PT DFI ASIA ENERGI,SLICKLINE           ,C932320101
Indonesia,PT DFI ASIA ENERGI,EMISSIONS CONTROL   ,C934610101
Indonesia,PT DFI ASIA ENERGI,MAINTENAN & WORKSHOP,C937700001
Indonesia,PT DFI ASIA ENERGI,QHSE                ,C937700002
Indonesia,PT DFI ASIA ENERGI,TRANSPORTATION      ,C937700003
Indonesia,PT DFI ASIA ENERGI,FACILITY            ,C937700004
Indonesia,PT DFI ASIA ENERGI,TECHNICAL MANAGEMENT,C937700005
Indonesia,PT DFI ASIA ENERGI,LAB CTU & CMT       ,C937700006
Indonesia,PT DFI ASIA ENERGI,WAREHOUSE           ,C937700007
Indonesia,PT DFI ASIA ENERGI,LOGISTICS           ,C937700008
Indonesia,PT DFI ASIA ENERGI,SUPPLY CHAIN        ,C938800001
Indonesia,PT DFI ASIA ENERGI,FINANCE             ,C938800002
Indonesia,PT DFI ASIA ENERGI,OFFICE FACILITY     ,C938800003
Indonesia,PT DFI ASIA ENERGI,ADMIN GOVT & SECURIT,C938800004
Indonesia,PT DFI ASIA ENERGI,BUSINESS DEVELOPMENT,C938800005
Indonesia,PT DFI ASIA ENERGI,IT                  ,C938800006
Indonesia,PT DFI ASIA ENERGI,HUMAN RESOURCES     ,C938800007
Indonesia,PT DFI ASIA ENERGI,INTERNS             ,C938800008
Indonesia,PT DFI ASIA ENERGI,MANAGEMENT          ,C938800009
Indonesia,PT DFI ASIA ENERGI,LEGAL               ,C938800010
Indonesia,PT DFI ASIA ENERGI,COUNTRY LEVEL ADJ.  ,C939000001
Indonesia,PT DFI ASIA ENERGI,INDONESIA HQ OVERH. ,C939960001
Indonesia,PT DFI ASIA ENERGI,ELIMINATIONS        ,C939999999
Indonesia,PT NPS Energy Indonesia,CEMENTING           ,C941100101
Indonesia,PT NPS Energy Indonesia,CEMENT DHT          ,C941100201
Indonesia,PT NPS Energy Indonesia,COILED TUBING       ,C941110101
Indonesia,PT NPS Energy Indonesia,COILED TUBING DHT   ,C941110201
Indonesia,PT NPS Energy Indonesia,COILED TUBING UNCONV,C941110301
Indonesia,PT NPS Energy Indonesia,FILTRATION          ,C941120101
Indonesia,PT NPS Energy Indonesia,FILTRATION UNCONV   ,C941120301
Indonesia,PT NPS Energy Indonesia,HYDRAULIC FRACTURING,C941130101
Indonesia,PT NPS Energy Indonesia,HYDRAULIC FRAC UNCON,C941130301
Indonesia,PT NPS Energy Indonesia,STIMULATION         ,C941170101
Indonesia,PT NPS Energy Indonesia,WL LOG - OPEN HOLE  ,C942310101
Indonesia,PT NPS Energy Indonesia,WL LOG-CASED HOLE   ,C942310201
Indonesia,PT NPS Energy Indonesia,WL LOG - TCP        ,C942310401
Indonesia,PT NPS Energy Indonesia,WL LOG - RS         ,C942310501
Indonesia,PT NPS Energy Indonesia,SLICKLINE           ,C942320101
Indonesia,PT NPS Energy Indonesia,DIRECTIONAL DRILLING,C943410101
Indonesia,PT NPS Energy Indonesia,LOGG. WHILE DRILLING,C943410301
Indonesia,PT NPS Energy Indonesia,WATER & PROD ASSURAN,C944600101
Indonesia,PT NPS Energy Indonesia,EMISSIONS CONTROL   ,C944610101
Indonesia,PT NPS Energy Indonesia,MAINTENAN & WORKSHOP,C947700001
Indonesia,PT NPS Energy Indonesia,QHSE                ,C947700002
Indonesia,PT NPS Energy Indonesia,TRANSPORTATION      ,C947700003
Indonesia,PT NPS Energy Indonesia,FACILITY            ,C947700004
Indonesia,PT NPS Energy Indonesia,TECHNICAL MANAGEMENT,C947700005
Indonesia,PT NPS Energy Indonesia,LAB CTU & CMT       ,C947700006
Indonesia,PT NPS Energy Indonesia,WAREHOUSE           ,C947700007
Indonesia,PT NPS Energy Indonesia,LOGISTICS           ,C947700008
Indonesia,PT NPS Energy Indonesia,SUPPLY CHAIN        ,C948800001
Indonesia,PT NPS Energy Indonesia,FINANCE             ,C948800002
Indonesia,PT NPS Energy Indonesia,OFFICE FACILITY     ,C948800003
Indonesia,PT NPS Energy Indonesia,ADMIN GOVT & SECURIT,C948800004
Indonesia,PT NPS Energy Indonesia,BUSINESS DEVELOPMENT,C948800005
Indonesia,PT NPS Energy Indonesia,IT                  ,C948800006
Indonesia,PT NPS Energy Indonesia,HUMAN RESOURCES     ,C948800007
Indonesia,PT NPS Energy Indonesia,INTERNS             ,C948800008
Indonesia,PT NPS Energy Indonesia,MANAGEMENT          ,C948800009
Indonesia,PT NPS Energy Indonesia,LEGAL               ,C948800010
Indonesia,PT NPS Energy Indonesia,COUNTRY LEVEL ADJ.  ,C949000001
Indonesia,PT NPS Energy Indonesia,INDONESIA HQ OVERH. ,C949960001
Indonesia,PT NPS Energy Indonesia,ELIMINATIONS        ,C949999999
Indonesia,PT Tiger Energy Services ROI,CEMENTING           ,C951100101
Indonesia,PT Tiger Energy Services ROI,CEMENT DHT          ,C951100201
Indonesia,PT Tiger Energy Services ROI,COILED TUBING       ,C951110101
Indonesia,PT Tiger Energy Services ROI,COILED TUBING DHT   ,C951110201
Indonesia,PT Tiger Energy Services ROI,COILED TUBING UNCONV,C951110301
Indonesia,PT Tiger Energy Services ROI,FILTRATION          ,C951120101
Indonesia,PT Tiger Energy Services ROI,FILTRATION UNCONV   ,C951120301
Indonesia,PT Tiger Energy Services ROI,HYDRAULIC FRACTURING,C951130101
Indonesia,PT Tiger Energy Services ROI,HYDRAULIC FRAC UNCON,C951130301
Indonesia,PT Tiger Energy Services ROI,STIMULATION         ,C951170101
Indonesia,PT Tiger Energy Services ROI,WL LOG - OPEN HOLE  ,C952310101
Indonesia,PT Tiger Energy Services ROI,WL LOG-CASED HOLE   ,C952310201
Indonesia,PT Tiger Energy Services ROI,WL LOG - TCP        ,C952310401
Indonesia,PT Tiger Energy Services ROI,WL LOG - RS         ,C952310501
Indonesia,PT Tiger Energy Services ROI,SLICKLINE           ,C952320101
Indonesia,PT Tiger Energy Services ROI,EMISSIONS CONTROL   ,C954610101
Indonesia,PT Tiger Energy Services ROI,MAINTENAN & WORKSHOP,C957700001
Indonesia,PT Tiger Energy Services ROI,QHSE                ,C957700002
Indonesia,PT Tiger Energy Services ROI,TRANSPORTATION      ,C957700003
Indonesia,PT Tiger Energy Services ROI,FACILITY            ,C957700004
